distributor_code,distributor_name,account_profile_class,report_month,commission_owed,amount_paid,amount_unpaid,payment_rate,payment_status,payment_channel,payment_date,exception_flag,data_source
83035,Excellobobo Nigeria Ltd,FIXED BROADBAND,202603,143843.36999999997,129459.03,14384.34,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
206055,Betawa Global Resources Ltd,CONNECT STORES,202603,138563.52,124707.17,13856.35,0.9,PENDING,MTN_INTERNAL_SETTLEMENT,,,SIMULATED
68028,Xii Energy and Resources Ltd,ENTERPRISE BUSINESS,202603,138195.17,124375.65,13819.52,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
19628,Premium First Yisab Nigeria Ltd,CONNECT STORES,202603,137938.44,82763.06,55175.38,0.6,PARTIALLY_PAID,MTN_INTERNAL_SETTLEMENT,2026-04-30,HIGH_UNQUALIFIED_RATE,SIMULATED
19580,Maryabik Global Services Ltd,CONNECT STORES,202603,137726.40000000002,123953.76,13772.64,0.9,PENDING,MTN_INTERNAL_SETTLEMENT,,,SIMULATED
78075,Consumer Links Ltd,FIXED BROADBAND,202603,137251.8,123526.62,13725.18,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
290074,Deeray Global Communications Ltd,FIXED BROADBAND,202603,136727.13999999998,123054.43,13672.71,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
19549,Tripple Og And P Comm Ltd,CONNECT STORES,202603,136001.72,122401.55,13600.17,0.9,PENDING,MTN_INTERNAL_SETTLEMENT,,,SIMULATED
341065,Auwa Ventures Ltd,PENTAGON FRANCHISE,202603,133796.81,120417.13,13379.68,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
19816,Ephybrand Connect Ltd,CONNECT STORES,202603,132546.88999999998,119292.2,13254.69,0.9,PENDING,MTN_INTERNAL_SETTLEMENT,,,SIMULATED
206053,Olumajek IT Continental Ltd,ENTERPRISE BUSINESS,202603,130397.98999999998,117358.19,13039.8,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
19913,Golad Telecoms Ltd,DEALER,202603,130297.64999999998,117267.88,13029.77,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
19809,Bajeiid Communications Ltd,DATA PARTNERS,202603,129616.55999999998,116654.9,12961.66,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
295085,Chicago Technology Services Nig Ltd,FIXED BROADBAND,202603,129348.48999999996,116413.64,12934.85,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
19615,Peace Tidings Ventures Ltd,DATA PARTNERS,202603,128092.71999999997,115283.45,12809.27,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
19462,Wolid International Services Ltd,DEALER,202603,125430.65999999997,112887.59,12543.07,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
437141,Sidratul Muntaha Nig Ltd,PENTAGON FRANCHISE,202603,125012.08999999998,50004.84,75007.25,0.4,DISPUTED,BANK_TRANSFER,,CONFIRMED_MISMATCH,SIMULATED
19837,Darlin Ronkus Fashions,DATA PARTNERS,202603,124437.14999999998,111993.43,12443.72,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
353073,Freva Global Ltd,ENTERPRISE BUSINESS,202603,124168.97999999998,111752.08,12416.9,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
255074,Lamer Comm Continental Ltd,ENTERPRISE BUSINESS,202603,123019.23999999998,110717.32,12301.92,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
393087,Intertech Systems Ltd,PENTAGON FRANCHISE,202603,122182.07999999999,109963.87,12218.21,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
19642,Pure Silver Communications Ltd,CONNECT STORES,202603,121400.72999999998,109260.66,12140.07,0.9,PENDING,MTN_INTERNAL_SETTLEMENT,,,SIMULATED
19953,Global Phonelinz Systems Ltd,DATA PARTNERS,202603,120457.45999999998,108411.71,12045.75,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
83033,Abukhairat Communication Ltd,FIXED BROADBAND,202603,119720.57999999996,107748.52,11972.06,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
19577,Maryabik Global Services Ltd,CONNECT STORES,202603,118788.76999999999,106909.89,11878.88,0.9,PENDING,MTN_INTERNAL_SETTLEMENT,,,SIMULATED
19571,Maple Telecomms Ltd,CONNECT STORES,202603,117945.92,106151.33,11794.59,0.9,PENDING,MTN_INTERNAL_SETTLEMENT,,,SIMULATED
54253,Carlcon Global Resources Ltd,DATA PARTNERS,202603,117315.04999999997,105583.54,11731.51,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
19746,Terraglobal Technologies Ltd,CONNECT STORES,202603,116745.91999999998,105071.33,11674.59,0.9,PENDING,MTN_INTERNAL_SETTLEMENT,,,SIMULATED
20046,Demmy Global Resources Ltd,DEALER,202603,116589.66999999998,104930.7,11658.97,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
311059,Ajibaba Communications and Logistics Ltd,PENTAGON FRANCHISE,202603,115903.08999999997,46361.24,69541.85,0.4,DISPUTED,BANK_TRANSFER,,CONFIRMED_MISMATCH,SIMULATED
295084,Aua-Technologies Ltd,PENTAGON FRANCHISE,202603,115640.68999999999,104076.62,11564.07,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
19619,Phone Index Ltd,CONNECT STORES,202603,112978.48999999999,101680.64,11297.85,0.9,PENDING,MTN_INTERNAL_SETTLEMENT,,,SIMULATED
19415,Take - Off Travels And Tours Nigeria Ltd,DATA PARTNERS,202603,112448.09999999999,101203.29,11244.81,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
223046,Lyte Global Projects Ltd,FIXED BROADBAND,202603,110355.04999999999,99319.54,11035.51,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
19817,Ephybrand Connect Ltd,CONNECT STORES,202603,109467.64999999998,98520.88,10946.77,0.9,PENDING,MTN_INTERNAL_SETTLEMENT,,,SIMULATED
74054,Imbil Telecom Solutions Nig Ltd,FIXED BROADBAND,202603,108680.64999999997,97812.58,10868.07,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
19434,Inno Chosen Enterprises Services Ltd,DATA PARTNERS,202603,108636.21999999999,97772.6,10863.62,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
249048,Hanoon Investment Nig Ltd,FIXED BROADBAND,202603,108262.07999999997,97435.87,10826.21,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
19579,Maryabik Global Services Ltd,CONNECT STORES,202603,107380.40999999999,96642.37,10738.04,0.9,PENDING,MTN_INTERNAL_SETTLEMENT,,,SIMULATED
19581,Maryabik Global Services Ltd,CONNECT STORES,202603,107380.39,96642.35,10738.04,0.9,PENDING,MTN_INTERNAL_SETTLEMENT,,,SIMULATED
19583,Maryabik Global Services Ltd,CONNECT STORES,202603,104081.72999999998,93673.56,10408.17,0.9,PENDING,MTN_INTERNAL_SETTLEMENT,,,SIMULATED
78074,Lifthum Global Company Ltd,FIXED BROADBAND,202603,101564.43999999999,91408.0,10156.44,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
379092,Stephprisca Solutions Ltd,PENTAGON FRANCHISE,202603,101464.04,91317.64,10146.4,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
19394,Speakeezee Connect Ltd,CONNECT STORES,202603,101464.01999999999,91317.62,10146.4,0.9,PENDING,MTN_INTERNAL_SETTLEMENT,,,SIMULATED
19896,Fantel Technologies Ltd,CONNECT STORES,202603,100414.81999999999,90373.34,10041.48,0.9,PENDING,MTN_INTERNAL_SETTLEMENT,,,SIMULATED
19582,Maryabik Global Services Ltd,CONNECT STORES,202603,99683.66999999998,89715.3,9968.37,0.9,PENDING,MTN_INTERNAL_SETTLEMENT,,,SIMULATED
19448,V-Lite Solutions Ltd,DATA PARTNERS,202603,99158.84999999998,39663.54,59495.31,0.4,DISPUTED,BANK_TRANSFER,,CONFIRMED_MISMATCH,SIMULATED
19347,Mamko Mobile Connect Services Ltd,CONNECT STORES,202603,98377.53999999998,39351.02,59026.52,0.4,DISPUTED,MTN_INTERNAL_SETTLEMENT,,CONFIRMED_MISMATCH,SIMULATED
19559,Ug Systems Ltd,DATA PARTNERS,202603,97640.73999999999,87876.67,9764.07,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
60025,Almond Seal Nig Ltd,DATA PARTNERS,202603,97484.44999999998,87736.0,9748.45,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
19779,Akfast Logistics Concept,DATA PARTNERS,202603,94922.66999999998,85430.4,9492.27,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
19327,Blue Pyramid Ltd,DATA PARTNERS,202603,94866.78,85380.1,9486.68,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
19569,Maple Telecomms Ltd,CONNECT STORES,202603,92673.37,83406.03,9267.34,0.9,PENDING,MTN_INTERNAL_SETTLEMENT,,,SIMULATED
19335,Castlat Telecommunications Ltd,CONNECT STORES,202603,90786.76999999999,54472.06,36314.71,0.6,PARTIALLY_PAID,MTN_INTERNAL_SETTLEMENT,2026-04-30,HIGH_UNQUALIFIED_RATE,SIMULATED
396095,Cocomment Integration Services Ltd,FIXED BROADBAND,202603,90161.73,81145.56,9016.17,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
19531,Salcom Integrated Services Ltd,CONNECT STORES,202603,89637.17,80673.45,8963.72,0.9,PENDING,MTN_INTERNAL_SETTLEMENT,,,SIMULATED
353062,Peaceway Top Corporate Multidynamic Company Ltd,PENTAGON FRANCHISE,202603,88224.96999999999,79402.47,8822.5,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
130062,Tov Connect Ltd,ENTERPRISE BUSINESS,202603,88118.91999999998,79307.03,8811.89,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
95039,Alyusrah Investment Nigeria Ltd,FIXED BROADBAND,202603,87750.46999999997,78975.42,8775.05,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
239048,Aua-Technologies Ltd,FIXED BROADBAND,202603,87750.44999999998,78975.4,8775.05,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
19687,Charleson Industrial Supplies Ltd,CONNECT STORES,202603,87488.32999999999,78739.5,8748.83,0.9,PENDING,MTN_INTERNAL_SETTLEMENT,,,SIMULATED
19903,First March Communications Intl Ltd,CONNECT STORES,202603,86600.76999999999,77940.69,8660.08,0.9,PENDING,MTN_INTERNAL_SETTLEMENT,,,SIMULATED
347061,Bexel Worldwide Company Ltd,ENTERPRISE BUSINESS,202603,86344.13999999998,77709.73,8634.41,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
367077,Zonak Crispen Projects Ltd,FIXED BROADBAND,202603,85657.47999999998,77091.73,8565.75,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
19590,Mastas Technologies Nigeria Ltd,DATA PARTNERS,202603,85395.13999999997,76855.63,8539.51,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
294071,Gadeen Plus Communication Ltd,FIXED BROADBAND,202603,85188.68999999999,76669.82,8518.87,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
19825,First Mobitech Global Services Nigeria Ltd,DATA PARTNERS,202603,84507.71999999999,76056.95,8450.77,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
19570,Maple Telecomms Ltd,CONNECT STORES,202603,82889.23,74600.31,8288.92,0.9,PENDING,MTN_INTERNAL_SETTLEMENT,,,SIMULATED
19605,Okolo Brothers Ltd,DATA PARTNERS,202603,82889.22999999998,74600.31,8288.92,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
19952,Global Dammy Communication And It Services Ltd,DATA PARTNERS,202603,82258.45999999999,74032.61,8225.85,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
65036,Ozb Communications Ltd,CONNECT HUB,202603,82258.43999999999,74032.6,8225.84,0.9,PENDING,MTN_INTERNAL_SETTLEMENT,,,SIMULATED
19932,Dickson Telecoms Ltd,CONNECT STORES,202603,81577.53,73419.78,8157.75,0.9,PENDING,MTN_INTERNAL_SETTLEMENT,,,SIMULATED
19938,Dynamic Standard Business Services,DATA PARTNERS,202603,81209.18,73088.26,8120.92,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
162043,Demmy Global Resources Ltd,CONNECT HUB,202603,81002.65,72902.38,8100.27,0.9,PENDING,MTN_INTERNAL_SETTLEMENT,,,SIMULATED
165043,Maryabik Global Services Ltd,CONNECT HUB,202603,80952.52999999998,72857.28,8095.25,0.9,PENDING,MTN_INTERNAL_SETTLEMENT,,,SIMULATED
65034,Maryabik Global Services Ltd,CONNECT HUB,202603,80796.19999999998,72716.58,8079.62,0.9,PENDING,MTN_INTERNAL_SETTLEMENT,,,SIMULATED
20018,Pasdavis Integrated Ventures Ltd,DATA PARTNERS,202603,80790.52999999998,72711.48,8079.05,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
349078,Ibrozat Multi Global Investment Ltd,PENTAGON FRANCHISE,202603,79903.06999999998,31961.23,47941.84,0.4,DISPUTED,BANK_TRANSFER,,CONFIRMED_MISMATCH,SIMULATED
342067,Lammeda Telecom Global Ltd,PENTAGON FRANCHISE,202603,79328.22999999998,31731.29,47596.94,0.4,DISPUTED,BANK_TRANSFER,,CONFIRMED_MISMATCH,SIMULATED
19368,Moonwalker Connect Ltd,CONNECT STORES,202603,79116.02999999998,47469.62,31646.41,0.6,PARTIALLY_PAID,MTN_INTERNAL_SETTLEMENT,2026-04-30,HIGH_UNQUALIFIED_RATE,SIMULATED
19916,Grand Peculiar Ventures Ltd,DATA PARTNERS,202603,77547.73999999999,69792.97,7754.77,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
19895,Fantel Technologies Ltd,CONNECT STORES,202603,76554.45,68899.01,7655.44,0.9,PENDING,MTN_INTERNAL_SETTLEMENT,,,SIMULATED
357091,Osahenrhunmwen K O Ventures Ltd,PENTAGON FRANCHISE,202603,75772.95999999999,68195.66,7577.3,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
21240,Setrol Global Concept,DATA PARTNERS,202603,74829.70999999998,29931.88,44897.83,0.4,DISPUTED,BANK_TRANSFER,,CONFIRMED_MISMATCH,SIMULATED
65027,Powell Technology Ltd,DATA PARTNERS,202603,74673.41999999998,67206.08,7467.34,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
19796,Assotel Connect Ltd,CONNECT STORES,202603,74461.23999999999,67015.12,7446.12,0.9,PENDING,MTN_INTERNAL_SETTLEMENT,,,SIMULATED
351061,Barcutt Investment Ltd,CONNECT HUB,202603,73674.29999999999,66306.87,7367.43,0.9,PENDING,MTN_INTERNAL_SETTLEMENT,,,SIMULATED
332069,Pasdavis Integrated Ventures Ltd,FIXED BROADBAND,202603,73099.4,65789.46,7309.94,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
113031,Bodlink Telecommunications And Services Ltd,CONNECT HUB,202603,71480.85,64332.77,7148.08,0.9,PENDING,MTN_INTERNAL_SETTLEMENT,,,SIMULATED
393086,Yello Synergy Ltd,PENTAGON FRANCHISE,202603,70749.74,63674.77,7074.97,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
296075,Estuary Business Solutions Ltd,PENTAGON FRANCHISE,202603,70744.00999999998,63669.61,7074.4,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
19960,Glory Technology Ltd,CONNECT STORES,202603,69387.84,62449.06,6938.78,0.9,PENDING,MTN_INTERNAL_SETTLEMENT,,,SIMULATED
20047,Demmy Global Resources Ltd,CONNECT STORES,202603,69019.38999999998,62117.45,6901.94,0.9,PENDING,MTN_INTERNAL_SETTLEMENT,,,SIMULATED
385085,Toldex Concept Global Technology Ltd,PENTAGON FRANCHISE,202603,68812.95999999999,61931.66,6881.3,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
115057,Tshabron Ltd,CONNECT HUB,202603,67869.68999999999,61082.72,6786.97,0.9,PENDING,MTN_INTERNAL_SETTLEMENT,,,SIMULATED
19959,Glory Technology Ltd,CONNECT STORES,202603,67501.34,60751.21,6750.13,0.9,PENDING,MTN_INTERNAL_SETTLEMENT,,,SIMULATED
275053,Global Phonelinz Systems Ltd,ENTERPRISE BUSINESS,202603,67294.80999999998,60565.33,6729.48,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
19511,Jaiz Communications Nigeria Ltd,DATA PARTNERS,202603,66613.85999999999,59952.47,6661.39,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
365080,BFL Communication and Services Ltd,PENTAGON FRANCHISE,202603,66507.82999999999,59857.05,6650.78,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
19957,Glory Technology Ltd,CONNECT STORES,202603,66089.16,39653.5,26435.66,0.6,PARTIALLY_PAID,MTN_INTERNAL_SETTLEMENT,2026-04-30,HIGH_UNQUALIFIED_RATE,SIMULATED
162044,Assotel Connect Ltd,CONNECT HUB,202603,65302.11999999998,58771.91,6530.21,0.9,PENDING,MTN_INTERNAL_SETTLEMENT,,,SIMULATED
83034,GCee Network and Multiservices Ltd,FIXED BROADBAND,202603,64046.389999999985,57641.75,6404.64,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
357092,Ade-Square Global Resources Ltd,PENTAGON FRANCHISE,202603,63683.64999999998,57315.28,6368.37,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
19951,Gladsam Ventures Nigeria Ltd,DATA PARTNERS,202603,63627.73999999998,57264.97,6362.77,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
26035,Gisky International Ltd,DATA PARTNERS,202603,63577.579999999994,57219.82,6357.76,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
65030,Lyte Global Projects Ltd,DATA PARTNERS,202603,63471.48999999999,57124.34,6347.15,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
19668,Kojeh Telecoms Ltd,DATA PARTNERS,202603,63209.109999999986,56888.2,6320.91,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
19941,Easy Gsm Global Communications,DEALER,202603,62790.53999999998,56511.49,6279.05,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
19838,Data Clinic Nigeria Ltd,CONNECT STORES,202603,61065.919999999984,54959.33,6106.59,0.9,PENDING,MTN_INTERNAL_SETTLEMENT,,,SIMULATED
360067,Rich Solar Technology Ltd,ENTERPRISE BUSINESS,202603,61065.919999999984,54959.33,6106.59,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
379094,Bizzy Concept Ltd,ENTERPRISE BUSINESS,202603,60597.149999999994,54537.43,6059.72,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
19919,Grand Towers Communications Ltd,CONNECT STORES,202603,60597.149999999994,54537.43,6059.72,0.9,PENDING,MTN_INTERNAL_SETTLEMENT,,,SIMULATED
257067,Nkemsom Concepts Ltd,ENTERPRISE BUSINESS,202603,60385.009999999995,54346.51,6038.5,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
113048,Emy-V Global Services Nigeria Ltd,CONNECT HUB,202603,60278.899999999994,54251.01,6027.89,0.9,PENDING,MTN_INTERNAL_SETTLEMENT,,,SIMULATED
19436,Iq Technologies Ltd,CONNECT STORES,202603,60278.87999999999,36167.33,24111.55,0.6,PARTIALLY_PAID,MTN_INTERNAL_SETTLEMENT,2026-04-30,HIGH_UNQUALIFIED_RATE,SIMULATED
19591,Matah Logistics Nigeria Ltd,CONNECT STORES,202603,60022.28999999999,36013.37,24008.92,0.6,PARTIALLY_PAID,MTN_INTERNAL_SETTLEMENT,2026-04-30,HIGH_UNQUALIFIED_RATE,SIMULATED
19529,Sa Adewole Communication,DATA PARTNERS,202603,59860.32999999999,53874.3,5986.03,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
21280,Cherish Global Concept Ltd,DEALER,202603,59860.30999999998,53874.28,5986.03,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
333068,Kaysmos Logistics Network Ltd,PENTAGON FRANCHISE,202603,59079.03999999999,53171.14,5907.9,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
19332,Callus Miller Communications Ltd,DATA PARTNERS,202603,58448.20999999999,52603.39,5844.82,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
19713,Cockpit Global Resources,DATA PARTNERS,202603,58398.069999999985,52558.26,5839.81,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
400090,KC Telecomms and Tech Solutions Ltd,PENTAGON FRANCHISE,202603,57767.25999999998,51990.53,5776.73,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
26037,El-Shaddai Image Creation Concepts Ltd,DATA PARTNERS,202603,56092.899999999994,50483.61,5609.29,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
310068,Aremson Asbiyallahu Global Resources Ltd,PENTAGON FRANCHISE,202603,55886.44999999998,50297.8,5588.65,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
107046,Ibi Communication Ltd,ENTERPRISE BUSINESS,202603,55674.30999999999,50106.88,5567.43,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
19341,Channels Tree Telecomms,CONNECT STORES,202603,55573.909999999996,50016.52,5557.39,0.9,PENDING,MTN_INTERNAL_SETTLEMENT,,,SIMULATED
19496,Nortel Communication Ltd,CONNECT STORES,202603,55361.729999999996,49825.56,5536.17,0.9,PENDING,MTN_INTERNAL_SETTLEMENT,,,SIMULATED
107031,Behassan Communication Ltd,ENTERPRISE BUSINESS,202603,55099.40999999999,49589.47,5509.94,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
19880,Equal Connect Services Ltd,CONNECT STORES,202603,54892.95999999999,21957.18,32935.78,0.4,DISPUTED,MTN_INTERNAL_SETTLEMENT,,CONFIRMED_MISMATCH,SIMULATED
361063,Chufax Global Resources Ltd,PENTAGON FRANCHISE,202603,54630.61999999998,49167.56,5463.06,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
366074,Galant Communications Ltd,PENTAGON FRANCHISE,202603,54368.29999999999,48931.47,5436.83,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
19596,Odl Telecommunications Ltd,CONNECT STORES,202603,54368.28,48931.45,5436.83,0.9,PENDING,MTN_INTERNAL_SETTLEMENT,,,SIMULATED
19795,Assotel Connect Ltd,CONNECT STORES,202603,53581.28,48223.15,5358.13,0.9,PENDING,MTN_INTERNAL_SETTLEMENT,,,SIMULATED
19497,Nortel Communication Ltd,CONNECT STORES,202603,53581.23999999999,48223.12,5358.12,0.9,PENDING,MTN_INTERNAL_SETTLEMENT,,,SIMULATED
19716,Continental Computers Ltd,DATA PARTNERS,202603,53162.78999999999,47846.51,5316.28,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
325070,WADHINO GLOBAL BUSINESS LTD,PENTAGON FRANCHISE,202603,53162.649999999994,47846.38,5316.27,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
373071,Bukmatt Communications Ltd,PENTAGON FRANCHISE,202603,53112.46999999999,47801.22,5311.25,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
84621,Futurepro Digital Ltd,FIXED BROADBAND,202603,52431.539999999986,47188.39,5243.15,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
19463,Wolid International Services Ltd,CONNECT STORES,202603,52225.09,31335.05,20890.04,0.6,PARTIALLY_PAID,MTN_INTERNAL_SETTLEMENT,2026-04-30,HIGH_UNQUALIFIED_RATE,SIMULATED
19829,Fis Connext Global Services Ltd,DATA PARTNERS,202603,51906.84,46716.16,5190.68,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
365110,Ennieris Multipurpose Nigeria Ltd,PENTAGON FRANCHISE,202603,51750.60999999999,46575.55,5175.06,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
19556,Turab Services Integrated Ltd,CONNECT STORES,202603,51544.13999999999,30926.48,20617.66,0.6,PARTIALLY_PAID,MTN_INTERNAL_SETTLEMENT,2026-04-30,HIGH_UNQUALIFIED_RATE,SIMULATED
353072,CCA Links Ltd,PENTAGON FRANCHISE,202603,51488.20999999999,46339.39,5148.82,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
365078,Dynamic Kt Smart Nigeria Ltd,PENTAGON FRANCHISE,202603,51438.12999999999,46294.32,5143.81,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
441144,Obatek Solutions Ltd,PENTAGON FRANCHISE,202603,50969.27999999999,45872.35,5096.93,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
351059,Agape Global Networking Services Ltd,PENTAGON FRANCHISE,202603,50288.32999999999,45259.5,5028.83,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
19568,Maple Telecomms Ltd,CONNECT STORES,202603,50232.39999999999,45209.16,5023.24,0.9,PENDING,MTN_INTERNAL_SETTLEMENT,,,SIMULATED
19867,Bello Kano Com,DATA PARTNERS,202603,50232.39999999998,45209.16,5023.24,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
180043,Wolid International Services Ltd,CONNECT HUB,202603,49869.719999999994,44882.75,4986.97,0.9,PENDING,MTN_INTERNAL_SETTLEMENT,,,SIMULATED
19354,Mckings Systems Ltd,DATA PARTNERS,202603,49813.80999999998,44832.43,4981.38,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
19406,Stepy-Chuks Network Ltd,DATA PARTNERS,202603,49657.59999999999,44691.84,4965.76,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
19931,Dickson Telecoms Ltd,CONNECT STORES,202603,49657.59999999999,29794.56,19863.04,0.6,PARTIALLY_PAID,MTN_INTERNAL_SETTLEMENT,2026-04-30,HIGH_UNQUALIFIED_RATE,SIMULATED
329066,Diksolyn Concept Ltd,PENTAGON FRANCHISE,202603,49395.22,44455.7,4939.52,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
290072,Pasdavis Integrated Ventures Ltd,PENTAGON FRANCHISE,202603,48976.689999999995,44079.02,4897.67,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
19682,Mabi Premium Services Ltd,CONNECT STORES,202603,48820.36,43938.32,4882.04,0.9,PENDING,MTN_INTERNAL_SETTLEMENT,,,SIMULATED
19504,Obejor And Obejor Resources Ltd,DATA PARTNERS,202603,48089.22999999999,28853.54,19235.69,0.6,PARTIALLY_PAID,BANK_TRANSFER,2026-04-30,HIGH_UNQUALIFIED_RATE,SIMULATED
19669,Kristal Communications,CONNECT STORES,202603,47720.86,42948.77,4772.09,0.9,PENDING,MTN_INTERNAL_SETTLEMENT,,,SIMULATED
280069,Bansan Solutions Ltd,PENTAGON FRANCHISE,202603,47252.029999999984,42526.83,4725.2,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
388084,Grownet Tech Global Services Ltd,ENTERPRISE BUSINESS,202603,46939.509999999995,42245.56,4693.95,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
357062,Zonak Crispen Projects Ltd,ENTERPRISE BUSINESS,202603,46727.34999999999,42054.61,4672.74,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
19740,Tshabron Ltd,CONNECT STORES,202603,46308.759999999995,41677.88,4630.88,0.9,PENDING,MTN_INTERNAL_SETTLEMENT,,,SIMULATED
153031,Premium First Yisab Nigeria Ltd,CONNECT HUB,202603,46258.55999999999,41632.7,4625.86,0.9,PENDING,MTN_INTERNAL_SETTLEMENT,,,SIMULATED
203044,Tee and T Winning Ways Ltd,CONNECT STORES,202603,46152.529999999984,41537.28,4615.25,0.9,PENDING,MTN_INTERNAL_SETTLEMENT,,,SIMULATED
311077,Fantel Technologies Ltd,FIXED BROADBAND,202603,46046.37999999999,41441.74,4604.64,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
170045,Timjat Global Resources,DATA PARTNERS,202603,45315.28999999999,40783.76,4531.53,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
310067,Zallok Communications Ltd,PENTAGON FRANCHISE,202603,45209.15999999999,40688.24,4520.92,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
